,Unnamed: 0,id_tarifa,consumo_kWh,%consumo_valle,%consumo_llano,%consumo_punta,%consumo_8h,%consumo_16h,compania,tarifa,tp_punta_euros/kwh/dia,tp_valle_euros/kwh/dia,peaje_tran_dist_pot_punta,peaje_tran_dist_pot_valle,peaje_ener_valle_tdc,peaje_ener_llano_tdc,peaje_ener_punta_tdc,termino_consumo_euros/kwh/hora,tc_valle_euros/kwh/hora,tc_llano_euros/kwh/hora,tc_punta_euros/kwh/hora,tc_8h_euros/kwh/hora,tc_16h_euros/kwh/hora,mercado,tipo,otros,alquiler_equipo_euros/dia,impuesto_actual,bono_social_euro/dia,margen_euros/kWh/dia,consumo_unico,consumo_valle,consumo_llano,consumo_punta,consumo_8h,consumo_16h,consumo_euros_unico,consumo_euros_valle,consumo_euros_llano,consumo_euros_punta,consumo_euros_8h,consumo_euros_16h,precio_final
469,469,23,223,20,43,37,80,20,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,26.703358,0.0,0.0,0.0,0.0,0.0,26.703358,0.0,0.0,0.0,0.0,0.0,26.703358
470,470,23,205,10,67,23,72,28,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,24.54793,0.0,0.0,0.0,0.0,0.0,24.54793,0.0,0.0,0.0,0.0,0.0,24.54793
471,471,23,257,0,91,9,9,91,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,30.774722,0.0,0.0,0.0,0.0,0.0,30.774722,0.0,0.0,0.0,0.0,0.0,30.774722
472,472,23,246,62,23,15,7,93,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,29.457516000000002,0.0,0.0,0.0,0.0,0.0,29.457516000000002,0.0,0.0,0.0,0.0,0.0,29.457516000000002
473,473,23,244,23,18,59,20,80,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,29.218024,0.0,0.0,0.0,0.0,0.0,29.218024,0.0,0.0,0.0,0.0,0.0,29.218024
474,474,23,219,7,27,66,76,24,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,26.224374,0.0,0.0,0.0,0.0,0.0,26.224374,0.0,0.0,0.0,0.0,0.0,26.224374
475,475,23,162,4,16,80,58,42,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,19.398852,0.0,0.0,0.0,0.0,0.0,19.398852,0.0,0.0,0.0,0.0,0.0,19.398852
476,476,23,118,18,63,19,49,51,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,14.130028000000001,0.0,0.0,0.0,0.0,0.0,14.130028000000001,0.0,0.0,0.0,0.0,0.0,14.130028000000001
477,477,23,191,10,53,37,68,32,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,22.871486,0.0,0.0,0.0,0.0,0.0,22.871486,0.0,0.0,0.0,0.0,0.0,22.871486
478,478,23,157,44,46,10,69,31,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,18.800122,0.0,0.0,0.0,0.0,0.0,18.800122,0.0,0.0,0.0,0.0,0.0,18.800122
479,479,23,282,11,20,69,29,71,Repsol,Ahorro Plus,0.0681918,0.0681918,0.0081915,0.000527,0.002752,0.027963,0.076974,0.119746,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,33.768372,0.0,0.0,0.0,0.0,0.0,33.768372,0.0,0.0,0.0,0.0,0.0,33.768372
480,480,24,189,4,80,16,94,6,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,31.071789,0.0,0.0,0.0,0.0,0.0,31.071789,0.0,0.0,0.0,0.0,0.0,31.071789
481,481,24,216,55,19,26,16,84,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,35.510616,0.0,0.0,0.0,0.0,0.0,35.510616,0.0,0.0,0.0,0.0,0.0,35.510616
482,482,24,161,40,45,15,74,26,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,26.468560999999998,0.0,0.0,0.0,0.0,0.0,26.468560999999998,0.0,0.0,0.0,0.0,0.0,26.468560999999998
483,483,24,122,11,69,20,19,81,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,20.056922,0.0,0.0,0.0,0.0,0.0,20.056922,0.0,0.0,0.0,0.0,0.0,20.056922
484,484,24,226,16,18,66,47,53,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,37.154626,0.0,0.0,0.0,0.0,0.0,37.154626,0.0,0.0,0.0,0.0,0.0,37.154626
485,485,24,236,25,47,28,72,28,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,38.798635999999995,0.0,0.0,0.0,0.0,0.0,38.798635999999995,0.0,0.0,0.0,0.0,0.0,38.798635999999995
486,486,24,239,32,61,7,1,99,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,39.291838999999996,0.0,0.0,0.0,0.0,0.0,39.291838999999996,0.0,0.0,0.0,0.0,0.0,39.291838999999996
487,487,24,228,14,26,60,36,64,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,37.483427999999996,0.0,0.0,0.0,0.0,0.0,37.483427999999996,0.0,0.0,0.0,0.0,0.0,37.483427999999996
488,488,24,157,46,3,51,0,100,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,25.810957,0.0,0.0,0.0,0.0,0.0,25.810957,0.0,0.0,0.0,0.0,0.0,25.810957
489,489,24,221,6,34,60,3,97,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,36.332620999999996,0.0,0.0,0.0,0.0,0.0,36.332620999999996,0.0,0.0,0.0,0.0,0.0,36.332620999999996
490,490,24,100,71,18,11,99,1,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,16.440099999999997,0.0,0.0,0.0,0.0,0.0,16.440099999999997,0.0,0.0,0.0,0.0,0.0,16.440099999999997
491,491,24,133,62,37,1,53,47,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,21.865333,0.0,0.0,0.0,0.0,0.0,21.865333,0.0,0.0,0.0,0.0,0.0,21.865333
492,492,24,195,68,12,20,24,76,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,32.058195,0.0,0.0,0.0,0.0,0.0,32.058195,0.0,0.0,0.0,0.0,0.0,32.058195
493,493,24,225,53,9,38,2,98,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,36.990224999999995,0.0,0.0,0.0,0.0,0.0,36.990224999999995,0.0,0.0,0.0,0.0,0.0,36.990224999999995
494,494,24,217,20,79,1,8,92,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,35.675017,0.0,0.0,0.0,0.0,0.0,35.675017,0.0,0.0,0.0,0.0,0.0,35.675017
495,495,24,147,40,23,37,85,15,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,24.166947,0.0,0.0,0.0,0.0,0.0,24.166947,0.0,0.0,0.0,0.0,0.0,24.166947
496,496,24,188,34,55,11,86,14,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,30.907387999999997,0.0,0.0,0.0,0.0,0.0,30.907387999999997,0.0,0.0,0.0,0.0,0.0,30.907387999999997
497,497,24,216,29,56,15,75,25,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,35.510616,0.0,0.0,0.0,0.0,0.0,35.510616,0.0,0.0,0.0,0.0,0.0,35.510616
498,498,24,228,34,18,48,73,27,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,37.483427999999996,0.0,0.0,0.0,0.0,0.0,37.483427999999996,0.0,0.0,0.0,0.0,0.0,37.483427999999996
499,499,24,115,7,25,68,33,67,Som Energia,Indexada,0.0752712,0.0083808,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164401,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,18.906115,0.0,0.0,0.0,0.0,0.0,18.906115,0.0,0.0,0.0,0.0,0.0,18.906115
500,500,25,288,70,29,1,42,58,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,201.6,83.52,2.88,0.0,0.0,0.0,23.197104,11.805969600000001,0.5539104,0.0,0.0,35.556984
501,501,25,291,6,66,28,73,27,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,17.46,192.06,81.48,0.0,0.0,0.0,2.0090349,27.1486413,15.6710484,0.0,0.0,44.8287246
502,502,25,290,64,35,1,93,7,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,185.6,101.5,2.9,0.0,0.0,0.0,21.356064,14.347532500000002,0.557757,0.0,0.0,36.261353500000006
503,503,25,168,24,36,40,21,79,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,40.32,60.48,67.2,0.0,0.0,0.0,4.6394208,8.5491504,12.924576,0.0,0.0,26.1131472
504,504,25,121,0,14,86,69,31,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,0.0,16.94,104.06,0.0,0.0,0.0,0.0,2.3945537000000003,20.013859800000002,0.0,0.0,22.4084135
505,505,25,192,36,12,52,1,99,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,69.12,23.04,99.84,0.0,0.0,0.0,7.953292800000001,3.2568192000000002,19.2022272,0.0,0.0,30.412339199999998
506,506,25,294,7,4,89,93,7,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,20.58,11.76,261.66,0.0,0.0,0.0,2.3680377,1.6623348,50.32506780000001,0.0,0.0,54.355440300000005
507,507,25,175,0,35,65,65,35,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,0.0,61.25,113.75,0.0,0.0,0.0,0.0,8.657993750000001,21.8775375,0.0,0.0,30.53553125
508,508,25,253,34,65,1,31,69,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,86.02,164.45,2.53,0.0,0.0,0.0,9.8978913,23.24582975,0.48659489999999994,0.0,0.0,33.630315949999996
509,509,25,243,62,22,16,15,85,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,150.66,53.46,38.88,0.0,0.0,0.0,17.335692899999998,7.556838300000001,7.477790400000001,0.0,0.0,32.370321600000004
510,510,25,278,8,33,59,75,25,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,22.24,91.74,164.02,0.0,0.0,0.0,2.5590455999999997,12.9679077,31.545966600000003,0.0,0.0,47.0729199
511,511,25,185,3,29,68,0,100,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,5.55,53.65,125.8,0.0,0.0,0.0,0.63861075,7.58369575,24.195114,0.0,0.0,32.4174205
512,512,25,284,2,13,85,71,29,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,5.68,36.92,241.4,0.0,0.0,0.0,0.6535692,5.218826600000001,46.428462,0.0,0.0,52.3008578
513,513,25,128,33,44,23,47,53,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,42.24,56.32,29.44,0.0,0.0,0.0,4.8603456000000005,7.961113600000001,5.6621952,0.0,0.0,18.483654400000002
514,514,25,168,15,65,20,49,51,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,25.2,109.2,33.6,0.0,0.0,0.0,2.899638,15.435966,6.462288,0.0,0.0,24.797892
515,515,25,146,39,16,45,12,88,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,56.94,23.36,65.7,0.0,0.0,0.0,6.5518011,3.3020528000000002,12.636081,0.0,0.0,22.4899349
516,516,25,193,33,15,52,14,86,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,63.69,28.95,100.36,0.0,0.0,0.0,7.3284898499999995,4.0922272500000005,19.3022388,0.0,0.0,30.722955900000002
517,517,25,289,12,55,33,52,48,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,34.68,158.95,95.37,0.0,0.0,0.0,3.9904542,22.46837725,18.3425121,0.0,0.0,44.80134355
518,518,25,296,30,33,37,43,57,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,88.8,97.68,109.52,0.0,0.0,0.0,10.217772,13.807556400000001,21.063981599999998,0.0,0.0,45.08931
519,519,25,243,7,86,7,7,93,Com Reg Naturgy,PVPC,0.0081915,0.000527,0.061375,0.002128,0.002752,0.027963,0.076974,0.0,0.115065,0.141355,0.19233,0.0,0.0,Regulado,PVPC,0.0,0.026557,5.11,0.033886,0.008528767,0.0,17.01,208.98,17.01,0.0,0.0,0.0,1.9572556500000002,29.5403679,3.2715333,0.0,0.0,34.76915685
520,520,26,275,52,38,10,73,27,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,45.2661,0.0,0.0,0.0,0.0,0.0,45.2661,0.0,0.0,0.0,0.0,0.0,45.2661
521,521,26,184,64,16,20,45,55,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,30.287136,0.0,0.0,0.0,0.0,0.0,30.287136,0.0,0.0,0.0,0.0,0.0,30.287136
522,522,26,138,29,52,19,68,32,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,22.715352,0.0,0.0,0.0,0.0,0.0,22.715352,0.0,0.0,0.0,0.0,0.0,22.715352
523,523,26,199,12,20,68,18,82,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,32.756196,0.0,0.0,0.0,0.0,0.0,32.756196,0.0,0.0,0.0,0.0,0.0,32.756196
524,524,26,132,18,52,30,37,63,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,21.727728,0.0,0.0,0.0,0.0,0.0,21.727728,0.0,0.0,0.0,0.0,0.0,21.727728
525,525,26,200,18,56,26,10,90,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,32.9208,0.0,0.0,0.0,0.0,0.0,32.9208,0.0,0.0,0.0,0.0,0.0,32.9208
526,526,26,122,54,22,24,42,58,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,20.081688,0.0,0.0,0.0,0.0,0.0,20.081688,0.0,0.0,0.0,0.0,0.0,20.081688
527,527,26,109,31,61,8,19,81,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,17.941836,0.0,0.0,0.0,0.0,0.0,17.941836,0.0,0.0,0.0,0.0,0.0,17.941836
528,528,26,168,73,9,18,19,81,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,27.653472,0.0,0.0,0.0,0.0,0.0,27.653472,0.0,0.0,0.0,0.0,0.0,27.653472
529,529,26,199,19,31,50,20,80,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,32.756196,0.0,0.0,0.0,0.0,0.0,32.756196,0.0,0.0,0.0,0.0,0.0,32.756196
530,530,26,133,13,49,38,81,19,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,21.892332,0.0,0.0,0.0,0.0,0.0,21.892332,0.0,0.0,0.0,0.0,0.0,21.892332
531,531,26,279,27,52,21,56,44,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,45.924516,0.0,0.0,0.0,0.0,0.0,45.924516,0.0,0.0,0.0,0.0,0.0,45.924516
532,532,26,237,21,29,50,49,51,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,39.011148,0.0,0.0,0.0,0.0,0.0,39.011148,0.0,0.0,0.0,0.0,0.0,39.011148
533,533,26,246,62,3,35,73,27,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,40.492584,0.0,0.0,0.0,0.0,0.0,40.492584,0.0,0.0,0.0,0.0,0.0,40.492584
534,534,26,285,86,7,7,97,3,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,46.91214,0.0,0.0,0.0,0.0,0.0,46.91214,0.0,0.0,0.0,0.0,0.0,46.91214
535,535,26,195,81,11,8,25,75,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,32.09778,0.0,0.0,0.0,0.0,0.0,32.09778,0.0,0.0,0.0,0.0,0.0,32.09778
536,536,26,100,25,17,58,29,71,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,16.4604,0.0,0.0,0.0,0.0,0.0,16.4604,0.0,0.0,0.0,0.0,0.0,16.4604
537,537,26,168,49,7,44,72,28,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,27.653472,0.0,0.0,0.0,0.0,0.0,27.653472,0.0,0.0,0.0,0.0,0.0,27.653472
538,538,26,103,40,5,55,30,70,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,16.954212,0.0,0.0,0.0,0.0,0.0,16.954212,0.0,0.0,0.0,0.0,0.0,16.954212
539,539,26,115,63,28,9,41,59,Fenie Energia,MISMO PRECIO 24H 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.164604,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,18.92946,0.0,0.0,0.0,0.0,0.0,18.92946,0.0,0.0,0.0,0.0,0.0,18.92946
540,540,27,123,27,10,63,67,33,Fenie Energia,PRECIO MERCADO 2.0TD,0.069566,0.002654,0.0081915,0.000527,0.002752,0.027963,0.076974,0.149455,0.0,0.0,0.0,0.0,0.0,Libre,FIJO,0.0,0.026557,5.11,0.0,0.0,18.382965000000002,0.0,0.0,0.0,0.0,0.0,18.382965000000002,0.0,0.0,0.0,0.0,0.0,18.382965000000002
